Timestamp,Temperature,Gas,LDR,Fire,Temp_Status,Gas_Status,LDR_Status,Fire_Status
2025-04-18 08:39:31,11,352,196,093E,Normal,Detected,Bright,Strong Flame
2025-04-18 08:39:31,30,311,90,021E,Normal,Detected,Bright,Strong Flame
2025-04-18 08:39:31,36,330,300,0B7E,Normal,Detected,Bright,Strong Flame
2025-04-18 08:39:31,11,344,69,0C3E,Normal,Detected,Bright,Strong Flame
2025-04-18 08:39:31,25,398,111,07FE,Normal,Detected,Bright,Strong Flame
2025-04-18 08:39:31,11,365,214,104E,Normal,Detected,Bright,Strong Flame
2025-04-18 08:39:31,38,346,73,0B4E,Normal,Detected,Bright,Strong Flame
2025-04-18 08:39:31,0,334,113,002E,Normal,Detected,Bright,Strong Flame
2025-04-18 08:39:31,46,341,7,0F8E,Normal,Detected,Bright,Strong Flame
2025-04-18 08:39:31,21,310,207,078E,Normal,Detected,Bright,Strong Flame
2025-04-18 08:39:31,15,311,144,08CE,Normal,Detected,Bright,Strong Flame
2025-04-18 08:39:31,19,384,280,019E,Normal,Detected,Bright,Strong Flame
2025-04-18 08:39:31,16,374,115,117E,Normal,Detected,Bright,Strong Flame
2025-04-18 08:39:31,27,359,204,08AE,Normal,Detected,Bright,Strong Flame
2025-04-18 08:39:31,11,321,10,07EE,Normal,Detected,Bright,Strong Flame
2025-04-18 08:39:31,50,379,139,117E,Normal,Detected,Bright,Strong Flame
2025-04-18 08:39:31,7,378,144,0E9E,Normal,Detected,Bright,Strong Flame
2025-04-18 08:39:31,31,371,220,0FCE,Normal,Detected,Bright,Strong Flame
2025-04-18 08:39:31,39,391,185,040E,Normal,Detected,Bright,Strong Flame
2025-04-18 08:39:31,13,345,88,0CDE,Normal,Detected,Bright,Strong Flame
2025-04-18 08:39:31,11,346,231,03CE,Normal,Detected,Bright,Strong Flame
2025-04-18 08:39:31,8,352,178,016E,Normal,Detected,Bright,Strong Flame
2025-04-18 08:39:31,28,305,67,024E,Normal,Detected,Bright,Strong Flame
2025-04-18 08:39:31,32,399,217,058E,Normal,Detected,Bright,Strong Flame
2025-04-18 08:39:31,47,324,128,07BE,Normal,Detected,Bright,Strong Flame
2025-04-18 08:39:31,6,311,77,0C6E,Normal,Detected,Bright,Strong Flame
2025-04-18 08:39:31,8,384,24,016E,Normal,Detected,Bright,Strong Flame
2025-04-18 08:39:31,3,372,251,004E,Normal,Detected,Bright,Strong Flame
2025-04-18 08:39:31,0,363,29,0ADE,Normal,Detected,Bright,Strong Flame
2025-04-18 08:39:31,39,353,142,00AE,Normal,Detected,Bright,Strong Flame
2025-04-18 08:39:31,21,357,148,115E,Normal,Detected,Bright,Strong Flame
2025-04-18 08:39:31,1,345,260,129E,Normal,Detected,Bright,Strong Flame
2025-04-18 08:39:31,39,320,252,11DE,Normal,Detected,Bright,Strong Flame
2025-04-18 08:39:31,8,392,201,025E,Normal,Detected,Bright,Strong Flame
2025-04-18 08:39:31,17,345,104,08BE,Normal,Detected,Bright,Strong Flame
2025-04-18 08:39:31,46,319,39,08DE,Normal,Detected,Bright,Strong Flame
2025-04-18 08:39:31,33,397,237,112E,Normal,Detected,Bright,Strong Flame
2025-04-18 08:39:31,48,337,59,04DE,Normal,Detected,Bright,Strong Flame
2025-04-18 08:39:31,7,338,220,07FE,Normal,Detected,Bright,Strong Flame
2025-04-18 08:39:31,42,376,150,082E,Normal,Detected,Bright,Strong Flame
2025-04-18 08:39:31,15,342,284,0EDE,Normal,Detected,Bright,Strong Flame
2025-04-18 08:39:31,11,301,27,0E1E,Normal,Detected,Bright,Strong Flame
2025-04-18 08:39:31,16,392,225,099E,Normal,Detected,Bright,Strong Flame
2025-04-18 08:39:31,47,340,85,0CBE,Normal,Detected,Bright,Strong Flame
2025-04-18 08:39:31,45,340,297,019E,Normal,Detected,Bright,Strong Flame
2025-04-18 08:39:31,35,343,82,0F8E,Normal,Detected,Bright,Strong Flame
2025-04-18 08:39:31,25,370,10,011E,Normal,Detected,Bright,Strong Flame
2025-04-18 08:39:31,3,367,19,073E,Normal,Detected,Bright,Strong Flame
2025-04-18 08:39:31,6,368,55,059E,Normal,Detected,Bright,Strong Flame
2025-04-18 08:39:31,6,371,296,109E,Normal,Detected,Bright,Strong Flame
2025-04-18 08:39:31,43,353,208,0A5E,Normal,Detected,Bright,Strong Flame
2025-04-18 08:39:31,29,357,80,0B8E,Normal,Detected,Bright,Strong Flame
2025-04-18 08:39:31,12,306,205,0E1E,Normal,Detected,Bright,Strong Flame
2025-04-18 08:39:31,28,330,249,02CE,Normal,Detected,Bright,Strong Flame
2025-04-18 08:39:31,19,379,275,0A6E,Normal,Detected,Bright,Strong Flame
2025-04-18 08:39:31,28,357,150,101E,Normal,Detected,Bright,Strong Flame
2025-04-18 08:39:31,18,398,155,11AE,Normal,Detected,Bright,Strong Flame
2025-04-18 08:39:31,48,347,28,0EAE,Normal,Detected,Bright,Strong Flame
2025-04-18 08:39:31,1,369,128,0D3E,Normal,Detected,Bright,Strong Flame
2025-04-18 08:39:31,46,361,150,060E,Normal,Detected,Bright,Strong Flame
2025-04-18 08:39:31,38,385,54,01CE,Normal,Detected,Bright,Strong Flame
2025-04-18 08:39:31,48,315,113,04DE,Normal,Detected,Bright,Strong Flame
2025-04-18 08:39:31,38,357,238,019E,Normal,Detected,Bright,Strong Flame
2025-04-18 08:39:31,12,302,177,0CDE,Normal,Detected,Bright,Strong Flame
2025-04-18 08:39:31,11,376,86,0A2E,Normal,Detected,Bright,Strong Flame
2025-04-18 08:39:31,24,334,182,03FE,Normal,Detected,Bright,Strong Flame
2025-04-18 08:39:31,14,358,264,087E,Normal,Detected,Bright,Strong Flame
2025-04-18 08:39:31,49,301,214,0CBE,Normal,Detected,Bright,Strong Flame
2025-04-18 08:39:31,8,347,245,07BE,Normal,Detected,Bright,Strong Flame
2025-04-18 08:39:31,42,300,286,10CE,Normal,Detected,Bright,Strong Flame
2025-04-18 08:39:31,48,328,86,100E,Normal,Detected,Bright,Strong Flame
2025-04-18 08:39:31,3,323,290,085E,Normal,Detected,Bright,Strong Flame
2025-04-18 08:39:31,32,310,83,054E,Normal,Detected,Bright,Strong Flame
2025-04-18 08:39:31,26,312,217,08EE,Normal,Detected,Bright,Strong Flame
2025-04-18 08:39:31,37,396,291,00DE,Normal,Detected,Bright,Strong Flame
2025-04-18 08:39:31,1,376,94,0F5E,Normal,Detected,Bright,Strong Flame
2025-04-18 08:39:31,43,381,17,008E,Normal,Detected,Bright,Strong Flame
2025-04-18 08:39:31,16,365,67,0EDE,Normal,Detected,Bright,Strong Flame
2025-04-18 08:39:31,5,344,50,0C4E,Normal,Detected,Bright,Strong Flame
2025-04-18 08:39:31,17,372,112,058E,Normal,Detected,Bright,Strong Flame
2025-04-18 08:39:31,24,371,114,0D9E,Normal,Detected,Bright,Strong Flame
2025-04-18 08:39:31,30,331,34,11AE,Normal,Detected,Bright,Strong Flame
2025-04-18 08:39:31,47,355,81,05EE,Normal,Detected,Bright,Strong Flame
2025-04-18 08:39:31,47,349,143,105E,Normal,Detected,Bright,Strong Flame
2025-04-18 08:39:31,34,387,21,005E,Normal,Detected,Bright,Strong Flame
2025-04-18 08:39:31,31,399,1,0B9E,Normal,Detected,Bright,Strong Flame
2025-04-18 08:39:31,2,390,220,0E3E,Normal,Detected,Bright,Strong Flame
2025-04-18 08:39:31,24,375,65,10AE,Normal,Detected,Bright,Strong Flame
2025-04-18 08:39:31,42,359,174,085E,Normal,Detected,Bright,Strong Flame
2025-04-18 08:39:31,16,327,7,116E,Normal,Detected,Bright,Strong Flame
2025-04-18 08:39:31,50,378,127,000E,Normal,Detected,Bright,Strong Flame
2025-04-18 08:39:31,26,352,53,10DE,Normal,Detected,Bright,Strong Flame
2025-04-18 08:39:31,41,373,237,122E,Normal,Detected,Bright,Strong Flame
2025-04-18 08:39:31,35,369,69,0D3E,Normal,Detected,Bright,Strong Flame
2025-04-18 08:39:31,22,360,97,034E,Normal,Detected,Bright,Strong Flame
2025-04-18 08:39:31,33,352,202,05AE,Normal,Detected,Bright,Strong Flame
2025-04-18 08:39:31,8,348,258,00DE,Normal,Detected,Bright,Strong Flame
2025-04-18 08:39:31,18,364,78,0F4E,Normal,Detected,Bright,Strong Flame
2025-04-18 08:39:31,37,382,125,0FBE,Normal,Detected,Bright,Strong Flame
2025-04-18 08:39:31,27,380,103,008E,Normal,Detected,Bright,Strong Flame
2025-04-18 08:39:31,46,330,195,012E,Normal,Detected,Bright,Strong Flame
2025-04-18 08:39:31,17,310,155,100E,Normal,Detected,Bright,Strong Flame
2025-04-18 08:39:31,22,374,18,047E,Normal,Detected,Bright,Strong Flame
2025-04-18 08:39:31,37,306,85,103E,Normal,Detected,Bright,Strong Flame
2025-04-18 08:39:31,3,354,119,0D3E,Normal,Detected,Bright,Strong Flame
2025-04-18 08:39:31,50,349,165,036E,Normal,Detected,Bright,Strong Flame
2025-04-18 08:39:31,34,342,39,0ADE,Normal,Detected,Bright,Strong Flame
2025-04-18 08:39:31,24,325,48,11FE,Normal,Detected,Bright,Strong Flame
2025-04-18 08:39:31,9,316,65,008E,Normal,Detected,Bright,Strong Flame
2025-04-18 08:39:31,23,312,63,123E,Normal,Detected,Bright,Strong Flame
2025-04-18 08:39:31,14,342,96,0CFE,Normal,Detected,Bright,Strong Flame
2025-04-18 08:39:31,5,336,21,09FE,Normal,Detected,Bright,Strong Flame
2025-04-18 08:39:31,13,329,111,09AE,Normal,Detected,Bright,Strong Flame
2025-04-18 08:39:31,25,337,14,0F4E,Normal,Detected,Bright,Strong Flame
2025-04-18 08:39:31,32,302,93,071E,Normal,Detected,Bright,Strong Flame
2025-04-18 08:39:31,6,375,274,06DE,Normal,Detected,Bright,Strong Flame
2025-04-18 08:39:31,23,300,273,0C7E,Normal,Detected,Bright,Strong Flame
2025-04-18 08:39:31,32,383,242,0E6E,Normal,Detected,Bright,Strong Flame
2025-04-18 08:39:31,12,309,179,025E,Normal,Detected,Bright,Strong Flame
2025-04-18 08:39:31,17,352,54,07EE,Normal,Detected,Bright,Strong Flame
2025-04-18 08:39:31,24,315,82,018E,Normal,Detected,Bright,Strong Flame
2025-04-18 08:39:31,6,301,174,088E,Normal,Detected,Bright,Strong Flame
2025-04-18 08:39:31,16,386,132,03FE,Normal,Detected,Bright,Strong Flame
2025-04-18 08:39:31,10,386,189,05DE,Normal,Detected,Bright,Strong Flame
2025-04-18 08:39:31,13,386,49,003E,Normal,Detected,Bright,Strong Flame
2025-04-18 08:39:31,23,300,223,0FAE,Normal,Detected,Bright,Strong Flame
2025-04-18 08:39:31,40,359,242,036E,Normal,Detected,Bright,Strong Flame
2025-04-18 08:39:31,13,382,57,076E,Normal,Detected,Bright,Strong Flame
2025-04-18 08:39:31,40,365,229,0CBE,Normal,Detected,Bright,Strong Flame
2025-04-18 08:39:31,37,397,11,049E,Normal,Detected,Bright,Strong Flame
2025-04-18 08:39:31,1,341,12,0A2E,Normal,Detected,Bright,Strong Flame
2025-04-18 08:39:31,30,347,179,0DAE,Normal,Detected,Bright,Strong Flame
2025-04-18 08:39:31,16,384,7,0D1E,Normal,Detected,Bright,Strong Flame
2025-04-18 08:39:31,38,339,78,02EE,Normal,Detected,Bright,Strong Flame
2025-04-18 08:39:31,0,312,161,055E,Normal,Detected,Bright,Strong Flame
2025-04-18 08:39:31,1,353,1,098E,Normal,Detected,Bright,Strong Flame
2025-04-18 08:39:31,35,309,39,0D9E,Normal,Detected,Bright,Strong Flame
2025-04-18 08:39:31,37,334,4,02FE,Normal,Detected,Bright,Strong Flame
2025-04-18 08:39:31,9,326,119,0E3E,Normal,Detected,Bright,Strong Flame
2025-04-18 08:39:31,29,327,246,0E7E,Normal,Detected,Bright,Strong Flame
2025-04-18 08:39:31,41,390,241,0DCE,Normal,Detected,Bright,Strong Flame
2025-04-18 08:39:31,31,308,83,027E,Normal,Detected,Bright,Strong Flame
2025-04-18 08:39:31,24,393,83,088E,Normal,Detected,Bright,Strong Flame
2025-04-18 08:39:31,2,385,154,027E,Normal,Detected,Bright,Strong Flame
2025-04-18 08:39:31,18,305,299,007E,Normal,Detected,Bright,Strong Flame
2025-04-18 08:39:31,48,314,131,07CE,Normal,Detected,Bright,Strong Flame
2025-04-18 08:39:31,22,309,13,0D5E,Normal,Detected,Bright,Strong Flame
2025-04-18 08:39:31,41,348,47,01CE,Normal,Detected,Bright,Strong Flame
2025-04-18 08:39:31,12,338,92,062E,Normal,Detected,Bright,Strong Flame
2025-04-18 08:39:31,3,355,214,124E,Normal,Detected,Bright,Strong Flame
2025-04-18 08:39:31,44,305,179,118E,Normal,Detected,Bright,Strong Flame
2025-04-18 08:39:31,37,391,130,0AAE,Normal,Detected,Bright,Strong Flame
2025-04-18 08:39:31,42,396,4,076E,Normal,Detected,Bright,Strong Flame
2025-04-18 08:39:31,28,374,257,0BAE,Normal,Detected,Bright,Strong Flame
2025-04-18 08:39:31,47,391,46,094E,Normal,Detected,Bright,Strong Flame
2025-04-18 08:39:31,46,376,96,04FE,Normal,Detected,Bright,Strong Flame
2025-04-18 08:39:31,21,348,117,0A0E,Normal,Detected,Bright,Strong Flame
2025-04-18 08:39:31,19,347,150,028E,Normal,Detected,Bright,Strong Flame
2025-04-18 08:39:31,10,311,24,027E,Normal,Detected,Bright,Strong Flame
2025-04-18 08:39:31,37,348,184,0FFE,Normal,Detected,Bright,Strong Flame
2025-04-18 08:39:31,41,360,213,21DE,Normal,Detected,Bright,Weak Flame
2025-04-18 08:39:31,42,368,192,131E,Normal,Detected,Bright,Weak Flame
2025-04-18 08:39:31,5,398,51,139E,Normal,Detected,Bright,Weak Flame
2025-04-18 08:39:31,45,300,255,209E,Normal,Detected,Bright,Weak Flame
2025-04-18 08:39:31,31,337,223,17CE,Normal,Detected,Bright,Weak Flame
2025-04-18 08:39:31,9,384,272,170E,Normal,Detected,Bright,Weak Flame
2025-04-18 08:39:31,8,300,52,1B0E,Normal,Detected,Bright,Weak Flame
2025-04-18 08:39:31,40,377,124,210E,Normal,Detected,Bright,Weak Flame
2025-04-18 08:39:31,17,382,31,169E,Normal,Detected,Bright,Weak Flame
2025-04-18 08:39:31,30,303,161,170E,Normal,Detected,Bright,Weak Flame
2025-04-18 08:39:31,12,362,6,17AE,Normal,Detected,Bright,Weak Flame
2025-04-18 08:39:31,29,387,200,256E,Normal,Detected,Bright,Weak Flame
2025-04-18 08:39:31,25,390,193,1C2E,Normal,Detected,Bright,Weak Flame
2025-04-18 08:39:31,39,311,267,1B6E,Normal,Detected,Bright,Weak Flame
2025-04-18 08:39:31,14,303,222,143E,Normal,Detected,Bright,Weak Flame
2025-04-18 08:39:31,47,369,6,180E,Normal,Detected,Bright,Weak Flame
2025-04-18 08:39:31,43,393,215,216E,Normal,Detected,Bright,Weak Flame
2025-04-18 08:39:31,3,374,139,199E,Normal,Detected,Bright,Weak Flame
2025-04-18 08:39:31,25,376,97,1B7E,Normal,Detected,Bright,Weak Flame
2025-04-18 08:39:31,41,394,39,23AE,Normal,Detected,Bright,Weak Flame
2025-04-18 08:39:31,24,384,33,1A9E,Normal,Detected,Bright,Weak Flame
2025-04-18 08:39:31,43,308,257,1AAE,Normal,Detected,Bright,Weak Flame
2025-04-18 08:39:31,0,313,120,248E,Normal,Detected,Bright,Weak Flame
2025-04-18 08:39:31,31,394,89,1D8E,Normal,Detected,Bright,Weak Flame
2025-04-18 08:39:31,26,330,204,243E,Normal,Detected,Bright,Weak Flame
2025-04-18 08:39:31,10,332,58,1DCE,Normal,Detected,Bright,Weak Flame
2025-04-18 08:39:31,39,368,193,1CFE,Normal,Detected,Bright,Weak Flame
2025-04-18 08:39:31,38,367,265,176E,Normal,Detected,Bright,Weak Flame
2025-04-18 08:39:31,50,350,234,1C2E,Normal,Detected,Bright,Weak Flame
2025-04-18 08:39:31,26,381,294,178E,Normal,Detected,Bright,Weak Flame
2025-04-18 08:39:31,36,328,60,19EE,Normal,Detected,Bright,Weak Flame
2025-04-18 08:39:31,13,361,7,20AE,Normal,Detected,Bright,Weak Flame
2025-04-18 08:39:31,21,311,78,254E,Normal,Detected,Bright,Weak Flame
2025-04-18 08:39:31,29,386,231,230E,Normal,Detected,Bright,Weak Flame
2025-04-18 08:39:31,20,360,100,130E,Normal,Detected,Bright,Weak Flame
2025-04-18 08:39:31,31,306,180,208E,Normal,Detected,Bright,Weak Flame
2025-04-18 08:39:31,36,356,104,171E,Normal,Detected,Bright,Weak Flame
2025-04-18 08:39:31,48,361,239,216E,Normal,Detected,Bright,Weak Flame
2025-04-18 08:39:31,19,318,269,146E,Normal,Detected,Bright,Weak Flame
2025-04-18 08:39:31,41,359,61,19AE,Normal,Detected,Bright,Weak Flame
2025-04-18 08:39:31,49,386,58,174E,Normal,Detected,Bright,Weak Flame
2025-04-18 08:39:31,43,346,85,1BAE,Normal,Detected,Bright,Weak Flame
2025-04-18 08:39:31,48,313,215,1B1E,Normal,Detected,Bright,Weak Flame
2025-04-18 08:39:31,48,374,82,173E,Normal,Detected,Bright,Weak Flame
2025-04-18 08:39:31,38,302,129,243E,Normal,Detected,Bright,Weak Flame
2025-04-18 08:39:31,23,358,169,1BEE,Normal,Detected,Bright,Weak Flame
2025-04-18 08:39:31,42,368,279,180E,Normal,Detected,Bright,Weak Flame
2025-04-18 08:39:31,9,301,289,205E,Normal,Detected,Bright,Weak Flame
2025-04-18 08:39:31,49,321,228,150E,Normal,Detected,Bright,Weak Flame
2025-04-18 08:39:31,9,321,282,139E,Normal,Detected,Bright,Weak Flame
2025-04-18 08:39:31,10,376,190,1E6E,Normal,Detected,Bright,Weak Flame
2025-04-18 08:39:31,24,334,162,1ECE,Normal,Detected,Bright,Weak Flame
2025-04-18 08:39:31,38,395,123,159E,Normal,Detected,Bright,Weak Flame
2025-04-18 08:39:31,44,362,138,191E,Normal,Detected,Bright,Weak Flame
2025-04-18 08:39:31,16,364,16,1CEE,Normal,Detected,Bright,Weak Flame
2025-04-18 08:39:31,4,336,102,1CAE,Normal,Detected,Bright,Weak Flame
2025-04-18 08:39:31,50,396,252,12DE,Normal,Detected,Bright,Weak Flame
2025-04-18 08:39:31,38,397,53,1D0E,Normal,Detected,Bright,Weak Flame
2025-04-18 08:39:31,21,384,219,208E,Normal,Detected,Bright,Weak Flame
2025-04-18 08:39:31,25,347,71,1CCE,Normal,Detected,Bright,Weak Flame
2025-04-18 08:39:31,19,377,197,1DBE,Normal,Detected,Bright,Weak Flame
2025-04-18 08:39:31,36,353,47,15BE,Normal,Detected,Bright,Weak Flame
2025-04-18 08:39:31,24,331,266,133E,Normal,Detected,Bright,Weak Flame
2025-04-18 08:39:31,34,382,69,1A6E,Normal,Detected,Bright,Weak Flame
2025-04-18 08:39:31,1,309,80,212E,Normal,Detected,Bright,Weak Flame
2025-04-18 08:39:31,44,355,57,190E,Normal,Detected,Bright,Weak Flame
2025-04-18 08:39:31,8,350,143,1A9E,Normal,Detected,Bright,Weak Flame
2025-04-18 08:39:31,9,328,74,1D0E,Normal,Detected,Bright,Weak Flame
2025-04-18 08:39:31,32,388,37,17FE,Normal,Detected,Bright,Weak Flame
2025-04-18 08:39:31,24,343,202,1A5E,Normal,Detected,Bright,Weak Flame
2025-04-18 08:39:31,18,319,288,166E,Normal,Detected,Bright,Weak Flame
2025-04-18 08:39:31,18,384,92,1B1E,Normal,Detected,Bright,Weak Flame
2025-04-18 08:39:31,22,398,291,1D7E,Normal,Detected,Bright,Weak Flame
2025-04-18 08:39:31,4,311,5,158E,Normal,Detected,Bright,Weak Flame
2025-04-18 08:39:31,4,319,146,24FE,Normal,Detected,Bright,Weak Flame
2025-04-18 08:39:31,47,361,78,21BE,Normal,Detected,Bright,Weak Flame
2025-04-18 08:39:31,31,351,278,1C1E,Normal,Detected,Bright,Weak Flame
2025-04-18 08:39:31,46,356,228,1D1E,Normal,Detected,Bright,Weak Flame
2025-04-18 08:39:31,6,345,140,19BE,Normal,Detected,Bright,Weak Flame
2025-04-18 08:39:31,21,343,0,1EFE,Normal,Detected,Bright,Weak Flame
2025-04-18 08:39:31,2,400,125,1A9E,Normal,Detected,Bright,Weak Flame
2025-04-18 08:39:31,38,396,113,150E,Normal,Detected,Bright,Weak Flame
2025-04-18 08:39:31,36,336,294,213E,Normal,Detected,Bright,Weak Flame
2025-04-18 08:39:31,12,360,264,174E,Normal,Detected,Bright,Weak Flame
2025-04-18 08:39:31,31,398,285,137E,Normal,Detected,Bright,Weak Flame
2025-04-18 08:39:31,23,397,83,209E,Normal,Detected,Bright,Weak Flame
2025-04-18 08:39:31,50,368,88,220E,Normal,Detected,Bright,Weak Flame
2025-04-18 08:39:31,31,336,257,13AE,Normal,Detected,Bright,Weak Flame
2025-04-18 08:39:31,30,305,196,1B9E,Normal,Detected,Bright,Weak Flame
2025-04-18 08:39:31,33,304,131,203E,Normal,Detected,Bright,Weak Flame
2025-04-18 08:39:31,4,328,99,238E,Normal,Detected,Bright,Weak Flame
2025-04-18 08:39:31,1,307,184,1E8E,Normal,Detected,Bright,Weak Flame
2025-04-18 08:39:31,35,386,26,132E,Normal,Detected,Bright,Weak Flame
2025-04-18 08:39:31,24,313,2,191E,Normal,Detected,Bright,Weak Flame
2025-04-18 08:39:31,4,374,221,1D0E,Normal,Detected,Bright,Weak Flame
2025-04-18 08:39:31,14,400,231,1B0E,Normal,Detected,Bright,Weak Flame
2025-04-18 08:39:31,16,388,85,17CE,Normal,Detected,Bright,Weak Flame
2025-04-18 08:39:31,15,370,246,1DDE,Normal,Detected,Bright,Weak Flame
2025-04-18 08:39:31,19,328,177,20BE,Normal,Detected,Bright,Weak Flame
2025-04-18 08:39:31,34,342,248,247E,Normal,Detected,Bright,Weak Flame
2025-04-18 08:39:31,27,334,183,1DAE,Normal,Detected,Bright,Weak Flame
2025-04-18 08:39:31,48,348,132,16AE,Normal,Detected,Bright,Weak Flame
2025-04-18 08:39:31,29,375,203,18FE,Normal,Detected,Bright,Weak Flame
2025-04-18 08:39:31,49,328,0,22CE,Normal,Detected,Bright,Weak Flame
2025-04-18 08:39:31,49,359,170,202E,Normal,Detected,Bright,Weak Flame
2025-04-18 08:39:31,45,390,264,15CE,Normal,Detected,Bright,Weak Flame
2025-04-18 08:39:31,43,334,98,1CDE,Normal,Detected,Bright,Weak Flame
2025-04-18 08:39:31,15,331,76,20EE,Normal,Detected,Bright,Weak Flame
2025-04-18 08:39:31,39,325,206,193E,Normal,Detected,Bright,Weak Flame
2025-04-18 08:39:31,30,382,239,1DDE,Normal,Detected,Bright,Weak Flame
2025-04-18 08:39:31,23,371,58,20FE,Normal,Detected,Bright,Weak Flame
2025-04-18 08:39:31,25,344,248,185E,Normal,Detected,Bright,Weak Flame
2025-04-18 08:39:31,41,333,62,15FE,Normal,Detected,Bright,Weak Flame
2025-04-18 08:39:31,33,349,165,1F4E,Normal,Detected,Bright,Weak Flame
2025-04-18 08:39:31,29,304,87,1D2E,Normal,Detected,Bright,Weak Flame
2025-04-18 08:39:31,27,314,131,1CDE,Normal,Detected,Bright,Weak Flame
2025-04-18 08:39:31,35,323,90,1CAE,Normal,Detected,Bright,Weak Flame
2025-04-18 08:39:31,23,328,258,194E,Normal,Detected,Bright,Weak Flame
2025-04-18 08:39:31,11,300,176,227E,Normal,Detected,Bright,Weak Flame
2025-04-18 08:39:31,9,383,13,244E,Normal,Detected,Bright,Weak Flame
2025-04-18 08:39:31,42,330,141,1C8E,Normal,Detected,Bright,Weak Flame
2025-04-18 08:39:31,45,364,72,12DE,Normal,Detected,Bright,Weak Flame
2025-04-18 08:39:31,31,302,64,14FE,Normal,Detected,Bright,Weak Flame
2025-04-18 08:39:31,15,347,266,1BBE,Normal,Detected,Bright,Weak Flame
2025-04-18 08:39:31,9,324,207,195E,Normal,Detected,Bright,Weak Flame
2025-04-18 08:39:31,25,399,241,23AE,Normal,Detected,Bright,Weak Flame
2025-04-18 08:39:31,30,371,104,1CAE,Normal,Detected,Bright,Weak Flame
2025-04-18 08:39:31,40,308,39,18AE,Normal,Detected,Bright,Weak Flame
2025-04-18 08:39:31,4,393,269,161E,Normal,Detected,Bright,Weak Flame
2025-04-18 08:39:31,46,319,292,254E,Normal,Detected,Bright,Weak Flame
2025-04-18 08:39:31,28,362,14,1A6E,Normal,Detected,Bright,Weak Flame
2025-04-18 08:39:31,15,370,154,19FE,Normal,Detected,Bright,Weak Flame
2025-04-18 08:39:31,44,395,122,174E,Normal,Detected,Bright,Weak Flame
2025-04-18 08:39:31,50,376,40,154E,Normal,Detected,Bright,Weak Flame
2025-04-18 08:39:31,1,382,158,226E,Normal,Detected,Bright,Weak Flame
2025-04-18 08:39:31,18,307,167,138E,Normal,Detected,Bright,Weak Flame
2025-04-18 08:39:31,5,396,280,220E,Normal,Detected,Bright,Weak Flame
2025-04-18 08:39:31,32,330,195,155E,Normal,Detected,Bright,Weak Flame
2025-04-18 08:39:31,11,397,287,1AFE,Normal,Detected,Bright,Weak Flame
2025-04-18 08:39:31,12,364,141,176E,Normal,Detected,Bright,Weak Flame
2025-04-18 08:39:31,13,323,252,22FE,Normal,Detected,Bright,Weak Flame
2025-04-18 08:39:31,23,376,108,139E,Normal,Detected,Bright,Weak Flame
2025-04-18 08:39:31,4,364,39,24AE,Normal,Detected,Bright,Weak Flame
2025-04-18 08:39:31,42,372,70,1A0E,Normal,Detected,Bright,Weak Flame
2025-04-18 08:39:31,17,323,39,167E,Normal,Detected,Bright,Weak Flame
2025-04-18 08:39:31,23,372,270,1ADE,Normal,Detected,Bright,Weak Flame
2025-04-18 08:39:31,5,327,227,160E,Normal,Detected,Bright,Weak Flame
2025-04-18 08:39:31,19,325,152,1CCE,Normal,Detected,Bright,Weak Flame
2025-04-18 08:39:31,50,364,273,1CBE,Normal,Detected,Bright,Weak Flame
2025-04-18 08:39:31,41,378,260,179E,Normal,Detected,Bright,Weak Flame
2025-04-18 08:39:31,5,320,52,23DE,Normal,Detected,Bright,Weak Flame
2025-04-18 08:39:31,0,380,274,137E,Normal,Detected,Bright,Weak Flame
2025-04-18 08:39:31,45,350,80,23BE,Normal,Detected,Bright,Weak Flame
2025-04-18 08:39:31,31,318,102,202E,Normal,Detected,Bright,Weak Flame
2025-04-18 08:39:31,47,369,157,14BE,Normal,Detected,Bright,Weak Flame
2025-04-18 08:39:31,5,320,108,256E,Normal,Detected,Bright,Weak Flame
2025-04-18 08:39:31,29,357,73,1D3E,Normal,Detected,Bright,Weak Flame
2025-04-18 08:39:31,50,319,53,167E,Normal,Detected,Bright,Weak Flame
2025-04-18 08:39:31,7,374,36,165E,Normal,Detected,Bright,Weak Flame
2025-04-18 08:39:31,29,301,69,16AE,Normal,Detected,Bright,Weak Flame
2025-04-18 08:39:31,24,323,237,153E,Normal,Detected,Bright,Weak Flame
2025-04-18 08:39:31,8,378,183,1F3E,Normal,Detected,Bright,Weak Flame
2025-04-18 08:39:31,10,339,220,22CE,Normal,Detected,Bright,Weak Flame
2025-04-18 08:39:31,6,382,66,13BE,Normal,Detected,Bright,Weak Flame
2025-04-18 08:39:31,9,384,218,1CEE,Normal,Detected,Bright,Weak Flame
2025-04-18 08:39:31,4,372,132,22FE,Normal,Detected,Bright,Weak Flame
2025-04-18 08:39:31,35,345,214,17AE,Normal,Detected,Bright,Weak Flame
2025-04-18 08:39:31,9,363,147,36EE,Normal,Detected,Bright,No Flame
2025-04-18 08:39:31,2,317,200,31FE,Normal,Detected,Bright,No Flame
2025-04-18 08:39:31,43,386,16,2DDE,Normal,Detected,Bright,No Flame
2025-04-18 08:39:31,38,375,248,394E,Normal,Detected,Bright,No Flame
2025-04-18 08:39:31,21,361,18,3A1E,Normal,Detected,Bright,No Flame
2025-04-18 08:39:31,8,343,62,2B1E,Normal,Detected,Bright,No Flame
