IR Sensor,Smoke (PPM),Temperature (°C),O2 Level (%),Voltage (V),Fire Risk Level
0,479.3577377659991,54.69732056074258,15.85348270704746,4.585011720202122,2
0,198.36231378577625,71.80468704368656,17.867275414882705,5.095823721000651,2
1,338.73021682523586,34.34833059103967,16.067435079535645,4.526126104661373,2
0,152.59067331476115,40.01254006152792,17.943413930955362,4.50927374687428,2
0,213.949942361586,32.81677102396625,18.50686684363817,4.592440272680234,2
1,358.90848319539674,44.03508051945533,15.655172570613349,4.826327703752422,2
0,271.76439728871946,32.080155399729165,14.366308747175612,4.875370879535145,2
0,187.3128081553729,43.44089254199368,19.212179062847603,5.17484441591759,2
1,440.4636009782024,35.59419688181117,20.572454023872936,4.90546100121717,2
0,272.77030235320615,75.2899944041495,16.044614715513013,4.983886854009306,2
0,112.73618714562464,50.99265688315768,19.89436448840777,5.021761940813038,2
0,274.0777360284044,34.75496712291849,19.99679265583297,4.758472387827201,2
0,458.4442632815885,51.292473629542485,20.80905895812399,4.520154866241725,2
0,383.986775868638,55.96782918302633,20.923704412462698,4.721575653812072,2
0,540.4829071625004,43.98760813813351,15.927308053863232,5.040000198910069,2
1,557.9461446612032,49.94225580903103,17.253386666695956,4.613023345067822,2
0,385.3406420075139,46.52899716878892,19.644563810615583,5.166599995504236,2
0,471.1133463939127,50.26534746237656,19.48035798283852,4.852239472084177,2
1,110.93587877571102,66.8979769457156,16.651015093332823,4.698089247059155,2
0,371.2168798263344,58.82199768227603,15.050828851359622,5.069570499456093,2
0,393.9072804502362,27.33628035803367,19.190832195018015,4.67343774324403,2
0,331.411867617123,61.15098484711695,15.661459746949204,4.845234050687483,2
0,478.577367343726,38.56084800230484,18.22522446853732,4.591118593348064,2
0,468.6629432714092,22.637205659167265,15.48793323868206,4.508655250808677,2
0,71.83924303997752,41.16324021244274,17.16557261922735,4.703035816583573,1
1,392.7193230490684,22.264931853473332,18.780697793364315,4.764340658225128,2
0,448.750879057071,62.02702555454648,14.563147152545351,4.806194986676307,2
0,53.20221501854348,49.46588315546858,14.005078856667986,4.531431851562596,2
0,323.70756807339893,64.9711147045775,14.838409385568786,4.995230770568291,2
1,84.11063028769507,55.57830230904343,20.801899275182897,4.603985957525996,2
0,567.8230722050243,47.36120060112442,17.944135705114462,4.8437022727046415,2
0,576.0958751808176,63.44004306652358,18.35115042522968,5.091758589630156,2
0,248.15961628395956,34.82883982057788,20.84620248347648,5.196422361431137,2
0,439.2132882970021,49.52161649423316,20.35560975275025,4.637415016852234,2
0,240.5632899777771,50.22821995823957,17.539075832092205,4.588303636755843,2
0,253.367388194341,76.19364671725714,16.579420771303862,5.101129902673909,2
0,401.3674182823204,72.58901969317685,14.929316980892088,4.815340739528654,2
0,62.43601798821986,21.699577187164923,17.3775692227946,4.729553583459103,1
0,315.2368109249656,56.760143594583774,19.769620065188874,4.686910907866762,2
0,312.2606176620161,56.39756914987559,20.64768273355608,5.053710699386046,2
0,520.6286490706957,39.29130601064229,17.958935974046433,4.560098783951169,2
0,113.3372873863702,28.943787160413493,20.04585243224328,5.164945281996725,1
0,109.49902965154604,66.75393797130985,16.276064573669984,5.045351411855047,2
0,130.3406051226267,38.00394611294067,20.676051605778728,4.9776056850182,1
0,143.36786261446514,21.73681116647569,17.72062101851369,4.870462160974041,1
1,333.9479122775888,65.57265248713722,19.887728464383727,5.028327242132938,2
0,365.0341640506638,69.16594508687342,14.811804947821743,5.034387297621037,2
0,349.64869532140546,51.205680851015785,14.029233731646103,4.881772017838827,2
0,119.86102340639609,77.44978081282503,15.067944877545582,4.939152392392889,2
0,446.3864844945143,33.12229842673855,17.900217891847895,5.168983041655414,2
0,92.05720769849864,62.93288597285559,17.91920798951267,4.800095784651793,2
1,339.92516363643495,30.150323349120622,14.36633403608642,4.713834401291354,2
0,428.1804459317473,36.50266480840857,15.461693613548238,5.1267376893243775,2
0,346.1853429239714,25.19081229807549,15.520858783055903,4.818935408231717,2
0,181.40974133907835,47.456735964228194,16.250927668254725,4.754542710393805,2
0,66.35647608400683,63.71428284082955,16.27476771424211,4.902521294218621,2
0,509.0963159007056,77.19936878216394,14.82557337833931,4.7857500490696685,2
0,417.192157342925,44.58890305152423,15.091889160479871,5.076132592289572,2
0,384.5235729359699,57.76711295407256,19.936353191473557,4.576054803188378,2
0,448.2907172787674,38.93280698066092,18.479583262722517,4.6192076480754185,2
0,146.03590018802333,59.40868427825633,19.85213585837719,4.8881368953988895,2
0,337.74705420906537,65.94353219782106,19.120963549587454,4.995553593736688,2
0,54.9218042674584,50.05237890828445,17.876653918548463,4.595156548203212,2
0,401.2493439798054,23.754155083382614,19.32612355184349,5.034847327014042,2
0,588.2720008283039,43.5979406831057,15.727150613010387,4.910545781613051,2
0,242.1280047775565,32.55752378755938,17.76622774842687,4.913863012921454,2
0,105.70410152606463,56.18434885028015,20.90689284194354,4.998313840369451,2
0,469.53991021238977,31.566298189948437,14.869101309591883,5.018356131230978,2
1,586.2413635335964,25.40211779388013,18.268079265662266,4.763514698326996,2
0,363.072056985577,46.06807703827918,19.383922025099388,4.801206804157947,2
0,470.9278520777646,57.64798656667636,15.13563018935,4.871529365180449,2
1,53.76795353448354,54.6627341728702,14.342573878581389,5.103027791978018,2
0,595.4829023280981,74.4060445641835,20.83552678725939,5.129381167149812,2
1,251.53252454257697,58.651368677339626,15.87803609315229,4.809865160276665,2
0,278.7961200469605,66.07036326083471,15.623246440146396,4.547894643222938,2
0,254.8503835460683,45.8682293817955,19.97221965172814,4.991586910835864,2
0,74.26392565298886,72.7526706458383,14.70500994399751,4.992840738728278,2
0,122.71303168145472,61.00707359169294,16.21608667477904,4.7467232992473445,2
1,296.2976550299355,31.99581671061925,14.209372910606358,5.1168371932339705,2
0,545.1535521433011,61.71149147432256,15.738007069122135,4.617948393832403,2
0,77.0572104090511,67.58913056915179,15.018763716193808,5.005342217660208,2
1,354.3810143418797,56.59616380819001,17.35327779485339,4.901740681236655,2
0,478.3274368005419,72.41059010724325,15.019372068517251,4.652753733407483,2
0,400.9345106738762,50.09088398304878,17.632313972745735,4.619966158590716,2
0,203.2418115456629,31.814773552055968,15.823198685664854,5.0123396738675545,2
0,173.7977378840729,43.79036156698589,15.674802756529676,4.865826718512477,2
0,479.42104780737225,54.26003728887579,19.251173704693063,4.997176077733616,2
1,257.0368905346951,42.909902180208654,14.7450561196806,4.86516703841157,2
0,62.65768389143389,35.832717914741984,15.246362701712314,4.562622525151413,2
0,52.016067563855096,55.64599974950935,15.303203233735696,5.199911860569397,2
0,175.00510783693494,26.52188698561483,15.097261748153564,5.134184973148806,2
0,246.7388815947065,40.369959537707146,18.84049738505272,4.841183337176391,2
0,178.9480931405631,45.01077414724876,16.307237597239578,5.14410113296722,2
0,416.0230659485962,75.4270573961821,18.791098141825906,5.057414517051958,2
1,483.9864694915509,71.47058130711852,20.5937871246644,4.602740620499543,2
0,352.03443574959937,62.94839398160944,17.559318392450365,4.989778110868578,2
0,153.65463202149448,50.48338828790824,14.661930177081151,4.869619466921671,2
0,401.4155146795442,52.04313376955808,19.59274778195681,4.670290665452562,2
0,86.84261736325502,21.448819123904386,18.73763615037046,5.113169555113422,1
0,544.602801969877,74.19876112229895,18.687554788117914,4.992317169238498,2
0,97.10848207815786,57.1728420515406,16.04092091316533,5.1460351114605976,2
0,586.9117901946065,40.44188591582581,17.367032955367815,4.96180391587118,2
1,279.32164863469586,76.75480490246255,19.591030213451752,5.059513822961549,2
1,590.2909932277939,35.68813481124607,19.26125018188537,4.989463384010766,2
0,158.64433711424343,72.01563240531374,19.845723721268534,5.062335905017397,2
0,106.30959185465171,72.09791168055821,19.756091541431356,5.1444228586227405,2
0,256.5198996925332,24.54810375203415,18.88292946197849,4.684339361397351,2
1,301.5736005087375,35.686358831953754,19.57751414397593,5.192598864360311,2
0,542.6317787019359,28.530387056411477,17.019895128803906,4.8863579750279404,2
0,537.0010287173966,31.483651759440317,14.564960664900733,5.003257003919246,2
0,446.94097313004886,44.870090571884965,16.39959521217841,5.067171399556162,2
0,348.82016098724995,30.741288074970388,14.825141686167417,5.0183690992865655,2
0,83.40222934233628,42.23984663145971,16.372639485153265,4.892593724960287,2
0,491.25502810719576,70.11889035411576,17.583727587430356,4.956864059673636,2
0,95.7951043598904,32.67437635967095,14.369230155320896,4.7455573045994885,2
0,343.67783333175555,51.37062205042436,20.66302378850969,4.870017441050117,2
1,552.9400867855916,55.308150656826726,18.14552350095617,4.67997962327221,2
0,369.57256223889,67.7703523099436,15.584682519238358,4.595071536438734,2
0,208.41012946654428,64.56032252828398,14.200353300498945,5.021813768620082,2
0,552.8450052733481,71.39770506057852,15.592254252395389,5.0682961691754445,2
0,314.1084683915358,75.28982939955736,15.009583860209167,4.572801359615346,2
0,126.251879676967,27.52185372536832,17.98391403236627,4.520850754553084,1
0,595.1907865313304,20.884174811242804,20.913379253080425,4.71082323463484,2
0,570.9767508959324,39.55134127622051,18.14647581648,5.108106609081159,2
0,590.505253297943,63.8984322606353,18.328861502082464,5.10705732891344,2
1,55.26679109961805,32.20389148563803,19.987845236109163,4.969378488427812,1
0,301.3484054747537,46.35800453769853,14.574608377105925,5.099872980415247,2
0,406.98626372188176,46.40582379073227,15.158218933467529,4.682115773243817,2
0,500.8782523260216,35.43015565769551,15.049266933941077,4.682949487238017,2
0,372.9631855802539,48.9744460915461,19.292655548552183,5.0101881112772855,2
0,58.19308578962063,64.58991683932008,15.944719587583204,4.895343394627441,2
1,352.8619617303989,49.110364870284144,16.235181705379706,4.5424508059390565,2
0,161.31243117184096,52.865564036612106,17.926264001375408,5.013665020334406,2
0,537.6888219555133,55.55000340130742,17.92689423006447,5.060279495288337,2
0,498.55987535298686,22.4502527345554,19.45117686074523,4.970560653714763,2
0,336.9297398130992,62.68124215775905,15.863932616778763,4.970099521029732,2
0,468.96706017990505,34.59227556195654,20.117972358969723,5.0700183624521165,2
0,218.8000821378378,76.3174896669043,18.887175626059037,4.835162032185333,2
0,527.6410846039379,68.97149820084594,16.534880675639645,4.766791426137623,2
0,145.58659563792668,68.6411497968281,19.539294319731656,4.767577674552506,2
0,366.6385232200012,35.12192683172727,19.28526335570558,5.184747224760382,2
0,537.8713679471541,49.389745658878766,20.17077539457454,4.836923754249768,2
0,180.12833900663074,66.06437783594612,14.803855786749294,5.01809001591822,2
0,149.51594031226995,51.21067115953129,19.808122882742467,4.536443895880058,2
1,140.38550954068492,71.20548734493318,15.435462810867136,4.862063292322528,2
0,354.8946778515294,51.15083320473661,18.78040777974712,4.716564164590839,2
0,101.40098742517034,62.82770282061831,20.80602350883206,4.942506525800528,2
0,410.0775143656485,39.433183728437776,15.714843101098168,4.943320046785642,2
0,340.0313247993175,43.92275496000711,19.498126560390617,4.583275007646255,2
0,517.3678499372262,30.59693295464644,18.35023319901733,4.696950013785914,2
0,109.87403205079968,27.870087860514744,20.896688739964496,4.990600421686752,1
0,236.3043685254682,65.35975335704437,17.34139708904388,4.639517443363012,2
0,260.39396667244955,56.506214819934165,19.8807157311192,4.669876024510593,2
0,301.3053251449249,21.96455550356395,15.7198418283541,4.575477278133182,2
1,337.4135070851367,32.68868488402182,19.04139363842381,4.682290607352665,2
0,322.6056838130607,39.62827182287575,19.202230615777008,4.790975260133744,2
0,98.4988593678185,73.47382584069649,15.15517189351011,4.793567646053968,2
0,355.45932586208403,65.88501768511163,18.483524473683904,4.614713054079717,2
0,95.01724663001396,75.72988302930952,15.051127853983278,4.670673314403862,2
0,285.07925304263927,78.3312204851243,18.841736553972886,4.879127838771531,2
0,388.5079624810949,71.81780068122971,15.294867217694442,4.755661548912116,2
0,251.63013413825132,78.56018746872684,16.73785643893742,4.578884782513525,2
0,198.63292091659324,64.95222375140914,15.96240513792947,5.090455393840178,2
1,113.28364216730616,20.73505158651964,20.890211164844366,4.535322542035517,1
0,304.3211295171928,70.69843422232637,19.165824685456272,4.9524875205157946,2
0,505.7936367663583,77.96720853671653,19.37084890916388,4.81435540013107,2
1,384.5023259897511,23.377097931719547,17.961127812045646,4.620314552890775,2
0,209.7465676392657,61.01383227373997,18.62079053196457,5.050698578748047,2
0,117.51467112677888,44.51288539918548,18.1246988563336,5.04686394794892,1
0,210.609347948814,69.8808195494027,16.137184990212702,4.68821414705447,2
0,540.7844708527566,34.83176141600121,15.81820374036904,4.74515088816183,2
0,77.4860802146581,23.44645761125117,16.41342819555764,5.1802406189161685,2
0,562.4882744434649,76.31966057554243,20.33841443214235,4.773773201785032,2
0,358.534557717439,25.892434264593906,18.581698626247427,4.569234038739975,2
0,329.66886832281483,65.8493882678616,16.420710816322167,4.936124776890653,2
1,512.799221318081,40.75685314145344,20.80828084275574,5.184752706945,2
0,371.0977516002362,56.57285448650622,14.407272649959111,5.065126836765743,2
0,132.79201719493042,63.915080957006566,17.834682129549734,4.556119354040902,2
0,199.4998260837991,35.92909825221651,17.900633317828028,4.953167346979068,2
0,433.90813654745705,46.44740761786126,14.381703310321456,4.619868536640279,2
0,344.25104624683763,42.01330686647256,18.469540733778462,5.056545324920995,2
0,534.1244917537163,78.2172366778628,17.102068258441598,5.0268382072363496,2
0,374.5086530772728,69.81056051487502,20.27246509128045,4.979072099131477,2
0,538.5479139915149,25.49094077221048,19.086256293479188,5.026784860661479,2
0,565.0325150927752,36.41886175969992,20.25252010915935,4.921692160539689,2
1,413.2162870815016,68.34378119467941,19.816643681248827,4.979495073271386,2
0,298.8052078492669,68.51010593644892,14.283360323616742,5.157513608590614,2
0,247.00034390401544,59.85485073168167,19.775191654615572,5.0230745799241765,2
0,328.53866407961283,27.897051174498703,18.73766779528522,5.195381087742128,2
0,271.4707417934386,73.18594685777018,20.80877999607056,5.194867932300278,2
0,466.3257458652111,20.34205312141892,16.6952958647829,4.667426850345697,2
0,149.4145347332178,28.72350342330558,16.888783985863114,5.151864721769796,2
0,68.01775526001333,62.4297200734795,14.862876200107545,4.806833084293633,2
0,249.51712504324985,33.687108541947666,17.28283063001216,4.878182244762883,2
1,393.1179986913781,46.80664001039135,14.24821817025299,4.954986147959082,2
0,69.83342836727171,77.69225064184548,14.626263467799244,5.153623969154455,2
0,80.33210823988452,53.89491308261938,18.30946331305095,4.595950771216438,2
1,505.92578992603165,75.58447740046728,15.71014558025926,4.536658017521382,2
1,317.5720527748629,56.615665113762994,15.707008685538714,4.680841666876695,2
0,436.086124149173,55.9663567856706,15.67999486700016,4.800077818777595,2
0,598.3557583190561,74.26504061516951,14.455242121351707,5.107778182273501,2
0,141.40989732371816,23.092607384449447,18.164706619136133,4.9741068382359614,1
0,63.97770933595013,79.60698392508402,19.866768317842794,5.097210508764882,2
1,123.7169560104302,43.91747324972736,18.906631448330156,4.740407855658302,1
0,205.14720464892375,73.34895215588207,15.065817591062924,4.514986760657586,2
0,249.21999446658265,50.05771191535008,15.208530343051612,4.778639946994782,2
0,460.18114157652656,22.44586939558752,15.8659949175229,5.046572674112957,2
0,375.473301160901,44.95171847015804,20.6544665192687,4.84337694866146,2
0,187.26325280869276,62.82536719067408,16.543323839994798,4.567306411529099,2
0,159.98105484135655,76.09294725009514,20.00202985743617,5.046113500389875,2
0,537.7191273015364,74.69420793673504,20.854716356399024,4.569049266907923,2
0,387.0622521152633,51.55285393962615,16.78558245483286,4.742908544038546,2
0,586.6256599341086,38.35396795020516,16.527925794023194,5.130359416637611,2
1,295.29256864846093,68.35604482573629,17.53040911847564,5.139477704667735,2
1,144.50516045336082,47.34946692020138,20.584375522554808,4.594029107741966,1
0,68.68137720542683,58.42286471519586,16.388872323620852,4.61558655033734,2
0,195.6761519629168,37.05184070269617,18.972058286218164,5.009623648320385,2
0,331.11477821240175,29.21404610132827,18.05572613642105,4.959513036384378,2
0,72.19439064938331,37.41006353688671,17.821662892953537,5.040273882807761,1
0,114.47072527079244,53.170105073640514,19.141976424280426,4.814326773667556,2
0,270.0584316801082,45.5372196556857,18.19771177656868,4.714811517351189,2
0,193.87518808001823,55.96371764962711,18.81311170141185,4.850459890350733,2
0,63.62791936456501,33.261123921004994,17.65423939395644,4.94996929338085,1
1,110.45251055962046,75.93262544049979,14.905095311344953,4.852474422192886,2
0,294.4031181374123,78.91593180148797,19.51400830367222,4.897036733906177,2
0,393.6553373265476,67.20362373882625,17.057388824469115,4.910263304525193,2
0,121.53127110869684,70.01675838577307,18.67575409748485,4.781363037119888,2
0,155.67016871699593,20.28581798914995,18.73092195712691,4.900209370041827,2
0,362.610330410984,35.783494969704066,14.03535915340625,4.703135574433179,2
0,108.49775139420056,42.5377449178018,17.949331678222002,4.647131743112929,1
0,238.87711375420005,32.80688627259023,18.64549291359281,5.019187569866756,2
0,444.7477192086095,36.006082945399626,14.77403855372553,5.067196787830906,2
0,572.0033372042458,43.08246591413915,14.27429750483319,5.070494607431087,2
0,120.90516541537988,41.41893648294154,19.4362731102174,4.516785036341609,1
1,215.71283744760305,42.20060624873926,14.778168575969756,5.130565867493621,2
0,474.05175314129576,60.89530729966006,20.612001834410837,4.865260364533576,2
1,340.3127060572237,50.195408736127376,15.760824531428142,4.831660152280895,2
0,252.31893652062303,64.13601290386252,18.475939502383703,4.762422010488836,2
0,425.48237880015375,79.07246724641345,17.538371026989434,4.75822249427545,2
0,87.05041010091988,54.38574608922049,19.991000524641997,4.66860026623207,2
0,540.1005281703754,60.14457407915713,19.887922572828373,4.868438047933346,2
0,397.663729116694,62.83518837984956,17.24320746515889,4.5149238823929405,2
0,580.7967743382233,23.659187344273164,15.736618303079537,5.166035302195447,2
0,136.5704629755359,57.13305911080378,17.29931704873968,4.692698391104492,2
1,244.5321139459178,32.438131647686745,16.44796159272247,4.647840168625303,2
0,194.89480132536093,21.74329664607065,15.277649659411631,4.938131034050207,2
0,293.44868434715033,52.51579013112192,14.704107949126405,5.078845598184704,2
0,523.8808753838182,32.82631522656658,19.01733719108119,5.135566228431043,2
0,151.5254642508134,77.08383864955945,19.378370282754343,5.143360730457523,2
0,128.4321412806455,37.77902927463068,19.080117695483075,4.821265411916719,1
0,377.41042503087743,70.94545706358689,16.512287175140017,4.735920646789635,2
0,401.3020076579364,60.59641639017271,14.167907915399452,4.897279813809957,2
1,180.1138321655578,53.878843379313096,14.03122550151582,4.82103804923424,2
0,263.4700972474992,74.6070047550795,18.122527173123338,5.038270664630369,2
0,112.02933200090357,72.69023041548837,20.55719301981774,4.958846107776408,2
0,133.98732291584702,20.93959793914297,19.296570650009414,5.158383767569111,1
0,70.70469831912735,61.73289367353429,18.66967159686429,4.648304582044712,2
0,404.274643464541,43.69756348329212,19.658420339455468,4.672555634266637,2
0,491.40260958729584,53.90907213035468,20.176950304218572,5.014401919264332,2
1,216.208549244606,49.75422490128604,20.64497222858111,4.800853724626048,2
0,123.1052096773823,33.55535972423535,15.7347993284186,4.760818240266832,2
1,200.31396855848288,23.43475311222683,19.874789050470184,4.5610408820931765,2
0,482.5107892604205,65.08352910914455,14.90866775050893,4.634930098852274,2
1,496.4466157920442,79.42983367904444,20.055394704191908,4.908156197983874,2
0,597.953802982723,46.82242530655228,16.941013238403283,5.195719759070165,2
0,120.84991222099202,22.933871170189104,16.235233439809264,4.555969858860533,2
0,71.91765016079678,74.44326035522184,19.40384368249995,4.886633801733289,2
0,329.1518489393717,29.479770886090705,20.891007105413596,4.846676142816241,2
0,69.00545482854649,63.18161854062423,18.077601179412,5.155067688907027,2
1,390.5397714651781,36.155266500185085,19.849350781479245,4.906171663384241,2
0,379.72115095129766,69.27784790067807,18.362693859469907,5.088406404499046,2
0,271.7242748228738,21.215274432472665,14.795164301212392,4.90934544691407,2
0,95.9060612530508,45.88161041198907,16.171399866551894,4.600146185421009,2
0,182.1317078636611,78.31698203884955,18.7174040612444,4.905316191613284,2
1,420.347830798464,77.5553956918279,15.116124370328322,5.041184912416943,2
0,311.97360909325323,36.073605175548266,14.68479166684268,4.729717904248104,2
0,319.4441428348422,41.11806377852512,14.943250729531336,4.699088880421129,2
0,204.3733218934593,28.59870141811747,17.289190109740254,4.523784409587204,2
0,446.9590616738837,44.636384893894416,15.121827086172685,4.801578544088117,2
0,222.91016764383264,76.45671423376447,15.374924174645075,5.050732744819253,2
0,403.0031204613368,60.407456923397895,14.507369589251986,4.8307591900082025,2
0,98.6590830871854,59.37834510501712,18.695375731455805,5.195252162134969,2
0,327.1577360117233,37.74938156849271,14.40064614042868,5.106953901348368,2
0,414.1951217535583,50.18762171829636,15.5645542333368,4.6629126575210655,2
0,79.16303102831688,57.19879716978279,14.176532760446449,5.129207859687451,2
0,273.2798407256846,42.94090099272894,17.264246278229564,5.135861854425112,2
0,450.3632912191752,51.18479152556259,15.229991726029732,5.159481782698344,2
0,510.7912182545381,64.54807043364097,14.511488526203028,5.179047246644721,2
0,337.14736583160766,27.48774555912678,19.539425696445,4.80132836174305,2
0,466.2928387161185,58.7916681352613,19.05610979459739,4.925591747162905,2
1,109.66861586835556,28.24565627241234,17.156281601767894,5.048739777974265,1
0,320.2116502784075,53.09390956021981,20.18910978553368,4.998717018452415,2
0,215.39839392247595,70.24152890527171,17.876542345127735,4.575018241163342,2
0,55.60665657002919,42.11395354074836,17.017719498541414,5.188677886777247,1
0,205.08856853418752,61.81821982531485,19.27885750734112,4.544766568239137,2
0,200.36727694252053,60.79983795319042,20.518479967876797,4.872887977665214,2
0,481.0168782710065,44.90001836657102,19.9911801187816,4.899051768509565,2
0,579.2056749271488,69.12913061200442,17.663780600382083,4.7535724282806,2
0,297.862871933727,36.33550495873583,14.076272671538652,4.538903504972421,2
0,231.4319566331748,21.9239356853914,17.52314755208323,4.536809658924987,2
0,249.0850968986632,63.665445841941086,19.90570868059933,5.115004799809798,2
0,334.4838439469912,27.567144799712207,18.56404200305267,4.796049713996291,2
0,462.6597534694517,56.45741230570246,19.24691184068061,5.000655449295033,2
0,379.937585773589,58.65897401465915,20.021569880919152,4.909672806538153,2
0,126.54267524187986,39.42842112112098,15.47677758596743,4.811755111856142,2
0,534.0592565625993,65.93185384472443,16.922214367317242,4.668278347054358,2
0,332.85669750559475,31.23970026068652,16.46976827905447,5.041590611575987,2
0,180.7588322999235,56.27744304516218,20.648331606829167,5.167553430539059,2
0,200.77015131639055,55.349404633523285,17.04699903557284,5.115754234864175,2
0,145.1850553673686,67.91110832101262,20.689077975877293,4.911289857970359,2
0,364.65880580284505,62.13554513098407,17.284887853639066,4.937941029188229,2
0,108.85450057611872,68.76545081530566,15.02205273617779,5.155004764975335,2
0,566.3373547170883,52.52491216747927,16.51393828358366,4.983089127406001,2
0,157.52339226685154,37.66999757092182,20.28227508929503,5.136569765740177,2
0,405.5516118153117,69.95906089083334,16.16057532934446,5.144469919044178,2
0,378.7395496128141,79.64142097821917,15.146985512321269,5.0968890507821625,2
0,597.7253450659291,35.120108139679814,18.64471499926488,4.575379694852592,2
1,190.37816984164192,76.70571380842966,19.64027380760164,4.829648689511949,2
0,500.6927017022258,27.85448457851369,18.84413304971606,5.142575635618368,2
0,239.43252991915705,48.70040838466535,18.945769418433542,4.926384271815785,2
1,124.46920186508402,41.295574753454936,15.04125001521973,4.85307386377795,2
0,107.46070250424408,39.84327590611196,19.11254522598664,4.5879444351190655,1
0,80.61427548497052,39.53109646986736,17.62995594181549,4.552785014347064,1
0,431.33802716853137,26.924224769281345,16.571133630662807,4.629302245963848,2
0,75.96003919802513,75.5108292223918,20.309887375166984,4.733355598594364,2
0,444.4940024211269,45.51646881692369,20.114206095645056,4.572753185825146,2
0,366.724468246141,20.80010674914259,19.596151281593293,5.167805053196353,2
0,318.3997973227044,34.354179500414574,20.14109965286334,5.174961655210536,2
0,66.79480111200976,76.06735454882431,20.05718425415086,5.148002524072789,2
0,107.5987131752452,48.09302029659878,15.692467194984983,4.930240702790748,2
0,464.4228913064724,33.89400106893903,20.94646811347809,4.805690995717936,2
0,473.5008047739644,78.38506590661906,15.68436967553996,5.046675579913886,2
0,430.4568512035511,32.09348726680865,16.80452850140122,5.013792597120098,2
0,359.2709519267865,75.31613820704064,20.93419778341162,4.578431373045137,2
0,353.9714941751397,58.81506094015191,14.532724518014971,4.774799706435461,2
0,304.9804227237266,68.50709802954313,20.74697062717767,4.953676656541806,2
0,151.46494594286304,25.31598972219159,14.739687344593754,4.868641553927672,2
0,469.4833784998363,50.31716341489977,14.309101392582123,5.125583464699392,2
0,128.30694291767503,24.970634443200822,15.260120504513004,5.176712722635712,2
0,86.6909973380817,24.52378594885901,16.885714263006236,4.535790093902435,2
0,160.2832514410342,20.5191532078972,17.969048910510793,4.725934415745618,2
0,551.1649421364341,31.96274434662863,20.191315868502755,4.517101071298629,2
0,111.55845809185612,27.685544760464037,18.58723979191201,4.590230204109168,1
0,238.8643460482075,20.20689129608221,19.035017842854494,5.046974242076661,2
1,87.84302881897358,34.71308775540059,15.496754433215482,4.522357028989134,2
0,506.5577778612964,38.52432123226909,17.881596106154863,4.658618783782304,2
1,317.31982892875703,25.89937607930047,15.77618217231834,5.132367655296221,2
0,462.9825445503572,28.95094425418197,19.49191079387727,4.920548955203423,2
0,459.96936435236745,65.19520355833565,19.456872412816335,4.607068698419034,2
0,80.17864615312864,29.078126883237843,18.972656524204112,4.654822951942904,1
0,237.6481818829765,42.80241404976124,15.499923301625564,4.746982387298162,2
0,251.8363832907904,48.1445469982866,17.991085082772102,4.7768065053665225,2
0,127.1060066484968,51.54177033783464,20.579792569901567,4.523585518276416,2
0,210.19477452972643,47.7718677135608,19.552185934478224,4.72208283420252,2
0,328.1833864714644,69.06723589613408,20.28309764727052,4.849107240168377,2
0,229.835633531387,43.12412997124389,15.093622182048843,4.866637525118209,2
0,589.6641925740292,33.683241874716714,17.873434288578665,4.623645284975273,2
0,492.8715661496445,63.53705355751222,14.187781086554285,4.695997834365288,2
0,108.15652666456712,57.04992398138025,15.342254061217105,4.549493154018776,2
1,67.20854885128213,32.3306420291377,16.61069975587896,4.697136137653448,2
0,322.609762532212,30.03590312833206,20.22506423102724,4.856567771160769,2
0,465.4348313520675,32.38117972551842,14.159751314551114,4.7290341613553855,2
0,557.3747686000363,43.51837088492011,16.1048200023808,5.056758870253256,2
0,99.06520490695831,50.00653676922367,15.155005146318016,4.9379744896357725,2
0,338.5228839428322,69.38234640464697,16.574622642424988,5.058509114424599,2
0,475.34511714445006,27.6141655825238,19.814113475459745,5.029013923763232,2
0,185.58517411510093,47.6841092130658,16.61505552778863,4.669555629209273,2
0,171.97541930556994,35.86720246077299,20.52182664911831,5.147943033502592,2
0,172.20904827781433,39.99936915988437,20.601125052246505,4.699747387642659,2
1,522.9478544462669,25.844891808436536,18.423477973026017,4.703940779782842,2
0,434.60549471226784,63.02060893089487,16.887669167602034,4.508401505934269,2
0,151.96573750242993,44.29492082219125,17.199255997579524,4.597447244276014,2
0,366.8983961969164,23.47909630001829,16.381952621417447,5.03694317149509,2
0,269.65138028753404,72.24092026179139,20.27962606066079,4.904670612450094,2
0,381.1444236311036,48.563962464556695,15.80288173976161,4.885620543138353,2
0,440.5325126692303,32.127025610476366,18.357588505283157,4.613377835567147,2
0,140.01134111439603,25.28758999030771,15.883494793607358,4.598051360745977,2
0,52.43156682810498,65.76401675533003,19.965579898906363,4.64811872358061,2
0,411.85394803881167,67.16261202607686,15.272658333672725,4.901157226789716,2
0,371.2715307469508,56.40251050674439,14.715289251983954,5.110405015882895,2
0,451.2640960758104,62.262710342403054,20.59467745604369,4.896900853872107,2
0,55.31899005028923,63.82819279650131,16.273335309584393,4.8835747434116765,2
0,369.78470843348174,52.24316716913005,18.860310872487176,4.7426830168665965,2
0,398.8101961785614,21.231776631320663,15.92822362824322,4.913868106019546,2
0,349.39047355001327,32.05096234290114,19.860038792909524,4.640017634247227,2
0,101.58928262827996,70.87229882345497,19.68701872548058,4.889758363799344,2
0,527.4597104068487,49.36561763872743,14.46805151831741,5.051542534402827,2
